Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Blake Snell,1,SP,6800,TB,BAL,50%,4.50,,0.323,21.7%,4.62,22.8%,4.89,4.72,L,,0.340,1%,0%,0%,7.9,9.9,9.9,4.5,15.3,17.0,2.5,13.6,2.0
Vince Velasquez,0,SP,6700,PHI,HOU,39%,5.05,,0.323,19.0%,5.92,26.1%,3.79,3.89,R,0.327,0.332,2%,-1%,0%,11.4,12.4,12.4,7.2,17.5,12.7,1.9,-4.6,-0.7
Chris Smith,2,SP,6100,OAK,@TOR,40%,5.27,,0.331,20.6%,4.12,24.5%,3.93,3.82,R,,,-6%,0%,0%,15.0,15.0,15.0,9.8,20.3,13.3,2.2,6.1,1.0
R.A. Dickey,0,SP,6000,ATL,@ARI,33%,5.37,,0.320,23.6%,5.05,15.6%,4.85,4.81,R,0.308,0.334,-9%,0%,0%,18.1,12.5,12.5,2.5,22.4,12.6,2.1,1.7,0.3
Tim Adleman,,SP,5800,CIN,@CLE,37%,5.46,,0.328,18.8%,4.76,19.5%,4.67,5.01,R,0.353,0.336,-9%,0%,2%,10.5,12.2,12.2,2.9,21.6,9.2,1.6,6.1,1.1
Francisco Liriano,3,SP,5800,TOR,OAK,60%,4.23,5,0.324,21.0%,4.34,23.8%,4.09,3.91,L,0.305,0.326,-1%,0%,0%,4.8,8.6,8.6,-4.3,21.5,13.3,2.3,18.9,3.3
Mike Leake,1,SP,5700,STL,COL,55%,4.24,,0.329,22.4%,5.32,15.9%,4.11,3.88,R,0.329,0.299,2%,-2%,0%,5.2,13.8,13.8,3.6,24.0,10.4,1.8,29.4,5.2
Antonio Senzatela,2,SP,5600,COL,@STL,45%,4.76,,0.313,25.3%,4.54,17.2%,4.70,4.47,R,0.329,0.308,13%,-1%,0%,8.1,12.9,12.9,4.7,21.1,15.0,2.7,6.2,1.1
Martin Perez,,SP,5500,TEX,MIA,56%,5.06,,0.325,22.1%,4.59,13.3%,4.89,4.58,L,0.274,0.346,-4%,-2%,0%,9.6,10.0,10.0,2.4,17.7,11.1,2.0,10.3,1.9
Clayton Richard,,SP,5400,SD,NYM,40%,4.18,,0.301,23.4%,4.83,14.3%,4.19,4.04,L,0.299,0.370,2%,0%,0%,-0.7,9.8,9.8,-2.5,22.1,12.0,2.2,15.6,2.9
Adam Conley,0,SP,5300,MIA,@TEX,43%,5.94,,0.333,20.0%,4.87,20.4%,4.58,4.78,L,0.340,0.318,-12%,-3%,0%,4.0,7.3,7.3,-6.8,21.3,7.9,1.5,25.6,4.8
Miguel Gonzalez,,SP,5100,CWS,@CHC,28%,4.97,,0.319,22.3%,4.69,16.8%,4.61,4.65,R,0.326,0.319,3%,-2%,6%,6.2,9.1,9.1,-3.3,21.5,10.9,2.1,17.9,3.5
Bartolo Colon,,SP,5000,MIN,@LAD,30%,5.54,,0.333,24.8%,5.11,16.1%,4.32,4.18,R,0.323,0.321,15%,-1%,-3%,-3.3,3.9,3.9,-7.5,15.2,10.9,2.2,4.5,0.9
Matt Cain,2,SP,4700,SF,PIT,42%,4.37,3,0.307,20.4%,4.27,15.5%,5.03,5.01,R,0.367,0.353,2%,1%,0%,5.3,7.4,7.4,-3.9,18.7,10.6,2.3,2.8,0.6
