"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Sean Newcomb",1,"RP",6800,"ATL","CHC","43%",5.09,NA,0.323,"21.5%",4.68,"21.4%",4.51,4.19,"L",NA,NA,"0%","-1%","0%",10.5,12.8,12.8,-1.2,26.8,14.4,2.1,4.8,0.7
"Blake Snell",7,"SP",6600,"TB","@OAK","50%",4.5,NA,0.33,"21.0%",4.34,"22.5%",4.9,4.72,"L",NA,0.339,"2%","1%","0%",9.6,9.7,9.7,4.1,15.4,16,2.4,11.4,1.7
"Tyson Ross",2,"SP",6400,"TEX","@BAL","47%",5.42,NA,0.34,"22.3%",4.43,"24.6%",3.62,3.45,"R",0.306,0.275,"3%","-2%","-1%",10,10,10,-2.1,22.1,11.2,1.7,-6.5,-1
"Dylan Bundy",1,"SP",6300,"BAL","TEX","53%",5.08,5,0.332,"21.7%",4.98,"20.5%",4.53,4.86,"R",0.334,0.321,"0%","-3%","-1%",8.1,14.2,14.2,4.9,23.4,11.6,1.8,19.9,3.2
"John Lackey",1,"SP",6200,"CHC","@ATL","56%",4.41,4.5,0.316,"20.0%",4.71,"21.3%",3.99,3.93,"R",0.325,0.278,"-1%","-2%","0%",7.9,12.8,12.8,2.6,23,14.2,2.3,11.1,1.8
"Ty Blach",1,"SP",6100,"SF","CLE","43%",4.3,NA,0.336,"16.1%",4.74,"11.8%",5.07,4.78,"L",0.241,0.335,"2%","2%","0%",6.6,10.5,10.5,-3.2,24.2,8.1,1.3,14.9,2.4
"Rafael Montero",7,"SP",6000,"NYM","STL","48%",4.86,NA,0.318,"23.6%",4.52,"23.2%",4.64,4.54,"R",0.401,0.33,"2%","-1%","-2%",10.1,10.1,10.1,-0.9,21.1,17.3,2.9,14.1,2.4
"Adam Conley",4,"SP",5900,"MIA","PHI","55%",4.24,NA,0.294,"23.3%",3.83,"20.6%",4.56,4.78,"L",0.338,0.318,"2%","0%","1%",3.7,6.9,6.9,-8.5,22.2,15.2,2.6,9.5,1.6
"Sal Romano",NA,"SP",5800,"CIN","ARI","40%",5.27,NA,0.323,"22.9%",4.95,"",NA,NA,"R",NA,NA,"0%","-4%","0%",10.5,10.5,10.5,-1.6,22.6,10.7,1.8,-3.6,-0.6
"Brian Johnson",NA,"SP",5700,"BOS","TOR","45%",5.28,NA,0.352,"16.9%",4.16,"",NA,NA,"L",NA,NA,"-6%","-3%","-4%",14.2,14.2,14.2,-5.4,33.9,8.1,1.4,8.9,1.6
"Matthew Boyd",1,"SP",5600,"DET","@KC","50%",5.25,NA,0.323,"18.1%",4.1,"17.6%",4.75,4.98,"L",0.355,0.366,"-5%","-4%","0%",0.9,7.1,7.1,-4.5,18.6,12.7,2.3,12.1,2.2
"Junior Guerra",1,"SP",5400,"MIL","@PIT","41%",4.97,NA,0.307,"20.6%",4.21,"19.3%",4.8,4.75,"R",0.307,0.312,"2%","-3%","0%",5.5,9.1,9.1,0.9,17.3,11.5,2.1,12.3,2.3
"Edwin Jackson",NA,"SP",5300,"WAS","@LAA","45%",5.01,NA,0.326,"18.0%",4.05,"16.4%",4.95,5.05,"R",0.367,0.349,"7%","0%","0%",0,0,0,0,0,10.8,2,19.9,3.8
"Jesse Chavez",NA,"SP",5200,"LAA","WAS","55%",4.49,NA,0.338,"19.4%",5.66,"20.0%",4.15,4.2,"R",0.327,0.314,"3%","0%","0%",10,11.5,11.5,3,20.1,11.4,2.2,14.7,2.8
"Sam Gaviglio",NA,"SP",5100,"SEA","@HOU","37%",5.69,NA,0.343,"16.2%",5.91,"15.9%",4.88,4.67,"R",NA,0.357,"1%","0%","-7%",8.4,10.4,10.4,3.9,17,5.5,1.1,2.9,0.6
"Luis Cessa",NA,"RP",5000,"NYY","@MIN","55%",4.96,NA,0.328,"22.9%",4.56,"16.3%",4.47,4.58,"R",0.292,0.339,"-3%","-2%","0%",8.7,8.7,8.7,0.9,16.5,10.2,2,0.8,0.2
"Travis Wood",NA,"RP",4900,"KC","DET","50%",5.25,NA,0.343,"19.6%",4.76,"22.9%",3.99,4.36,"L",0.262,0.331,"-4%","-5%","0%",6.8,6.8,6.8,6.8,6.8,8,1.6,-5.6,-1.1
"Chris Smith",6,"SP",4800,"OAK","TB","50%",4.5,NA,0.32,"21.7%",4.72,"26.4%",3.76,3.69,"R",NA,NA,"3%","1%","-1%",11.3,11.3,11.3,11.3,11.3,14.7,3.1,18.8,3.9
"Bartolo Colon",NA,"SP",4700,"MIN","NYY","45%",5.54,NA,0.34,"20.6%",5.42,"16.1%",4.32,4.19,"R",0.321,0.322,"-3%","-4%","0%",-0.7,4,4,-7.8,15.8,9.1,1.9,2.2,0.5
"Miguel Gonzalez",NA,"SP",4500,"CWS","LAD","26%",5.76,NA,0.35,"22.5%",5.15,"16.8%",4.61,4.65,"R",0.326,0.319,"2%","-5%","0%",4.2,8.7,8.7,-4.1,21.5,7.8,1.7,14.9,3.3
