"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jharel Cotton",2,"SP",7800,"OAK","LAA","56%",3.72,NA,0.308,"16.1%",3.82,"19.7%",4.39,4.63,"R",NA,0.309,"2%","0%","-1%",15.3,13,13,0.7,25.4,14.4,1.8,5.9,0.8
"Zack Wheeler",7,"SP",7700,"NYM","SF","52%",3.42,4,0.31,"19.9%",3.28,"",NA,NA,"R",0.338,0.273,"2%","2%","0%",13,13,13,6.5,19.4,16.6,2.2,19.9,2.6
"Charlie Morton",8,"SP",7600,"HOU","ATL","65%",3.55,NA,0.324,"19.6%",4.48,"19.7%",3.73,3.66,"R",0.342,0.307,"1%","-1%","-3%",18.9,17.9,17.9,8.4,27.5,15.8,2.1,19.4,2.6
"Dan Straily",1,"SP",7500,"MIA","STL","52%",4.16,NA,0.317,"22.4%",4.37,"20.8%",4.63,4.97,"R",0.308,0.331,"2%","-1%","1%",18.1,13.8,13.8,-1.2,28.9,15.4,2.1,20.8,2.8
"Jerad Eickhoff",2,"SP",7400,"PHI","SEA","52%",3.89,NA,0.299,"20.4%",4.84,"21.4%",3.98,4.09,"R",0.345,0.251,"2%","4%","2%",13.3,14.3,14.3,6.5,22.1,15.6,2.1,-4.4,-0.6
"Adam Wainwright",NA,"SP",7200,"STL","@MIA","48%",4.34,4,0.311,"21.7%",4.5,"19.1%",4.18,3.91,"R",0.308,0.286,"3%","-1%","1%",8.4,9.7,9.7,-0.7,20.1,13.3,1.8,5.2,0.7
"John Lackey",3,"SP",7000,"CHC","@COL","56%",4.83,NA,0.302,"24.0%",4.75,"21.7%",3.84,3.76,"R",0.31,0.291,"-19%","4%","0%",13.6,14.8,14.8,6.8,22.8,14.1,2,36.2,5.2
"Ariel Miranda",2,"SP",6900,"SEA","@PHI","48%",4.11,NA,0.3,"23.6%",4.57,"19.7%",4.4,4.68,"L",NA,0.301,"1%","3%","2%",16,14.9,14.9,5.1,24.8,15.8,2.3,-11.9,-1.7
"Hector Santiago",2,"SP",6800,"MIN","@CWS","51%",4.43,NA,0.327,"21.2%",4.03,"19.4%",4.77,5.22,"L",0.307,0.321,"3%","4%","0%",15.4,15.6,15.6,10.3,21,14.9,2.2,22.2,3.3
"Bartolo Colon",NA,"SP",6500,"ATL","@HOU","35%",4.95,4,0.338,"15.9%",4.78,"16.4%",4.22,4.1,"R",0.313,0.316,"4%","-2%","-6%",5.6,8.2,8.2,-6.1,22.6,8.8,1.4,-2.1,-0.3
"CC Sabathia",NA,"SP",6400,"NYY","@CIN","51%",4.45,4.5,0.313,"20.9%",5.26,"19.1%",4.27,4.2,"L",0.275,0.351,"0%","4%","0%",9,10.2,10.2,0,20.3,13,2,1.5,0.2
"Ubaldo Jimenez",NA,"SP",6200,"BAL","WAS","39%",4.75,NA,0.335,"20.5%",6.26,"20.1%",4.4,4.29,"R",0.33,0.319,"0%","6%","-1%",5.1,5.1,5.1,-5.8,16.1,8.6,1.4,17.1,2.8
"Wily Peralta",NA,"SP",5900,"MIL","BOS","46%",4.44,NA,0.309,"20.9%",4.45,"15.4%",4.61,4.4,"R",0.361,0.318,"-1%","0%","0%",11.1,13,13,1.5,24.6,11.5,1.9,5,0.8
"Jered Weaver",NA,"SP",5800,"SD","TEX","46%",4.45,NA,0.304,"26.0%",4.44,"13.3%",5.14,5.33,"R",0.322,0.334,"2%","3%","-2%",7.7,6.7,6.7,-1.5,15,12.4,2.1,-5.2,-0.9
"Tim Adleman",NA,"SP",5500,"CIN","NYY","49%",4.55,NA,0.312,"22.5%",5.76,"17.9%",4.57,4.91,"R",0.327,0.336,"0%","5%","0%",13.7,13.7,13.7,4.1,23.4,11.8,2.1,17.1,3.1
"Kyle Freeland",NA,"SP",5400,"COL","CHC","43%",5.67,NA,0.323,"21.8%",4.97,"13.8%",4.42,4.31,"L",NA,NA,"-15%","6%","0%",11.3,13.4,13.4,3,23.8,8.9,1.6,14.7,2.7
"Alex Meyer",NA,"SP",4800,"LAA","@OAK","44%",4.28,NA,0.319,"20.4%",3.87,"22.7%",5.07,5.25,"R",NA,NA,"2%","0%","-1%",2.2,2.2,2.2,-4,8.5,15.7,3.3,18.6,3.9
"Chris Young",0,"SP",4500,"KC","@TB","39%",4.48,NA,0.316,"23.9%",4.24,"19.2%",4.76,5.19,"R",0.371,0.279,"6%","0%","0%",0,0,0,0,0,15.7,3.5,-3.8,-0.8
"Mike Pelfrey",NA,"SP",4400,"CWS","MIN","49%",4.57,NA,0.309,"22.7%",4.59,"11.1%",4.94,4.77,"R",0.355,0.351,"2%","6%","0%",3.7,3.7,3.7,2.7,4.7,9.8,2.2,4.3,1
