"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Patrick Corbin",0,"SP",7900,"ARI","ATL","66%",4.31,5,0.303,"22.9%",4.65,"20.2%",4.04,3.87,"L",0.291,0.36,"-3%","0%","0%",19.1,14,14,4,24,16.1,2,16.3,2.1
"Ian Kennedy",0,"SP",7800,"KC","@DET","50%",5.02,5,0.312,"20.3%",4.87,"23.0%",4.1,4.39,"R",0.322,0.317,"2%","-2%","0%",17.4,12.9,12.9,2.6,23.3,14.9,1.9,20.5,2.6
"Steven Matz",6,"SP",7700,"NYM","@SD","50%",4.25,5,0.301,"26.8%",3.78,"21.8%",3.79,3.62,"L",0.31,0.303,"0%","0%","0%",7.3,10.6,10.6,-2.3,23.4,18.6,2.4,-3.2,-0.4
"Jeff Samardzija",1,"SP",7600,"SF","PIT","59%",3.62,5.5,0.309,"19.6%",4.31,"20.6%",3.94,3.91,"R",0.333,0.292,"1%","-1%","0%",12.4,17.1,17.1,6.6,27.6,17.4,2.3,30.1,4
"Aaron Nola",2,"SP",7500,"PHI","HOU","49%",4.06,6,0.316,"18.5%",6,"24.2%",3.55,3.38,"R",0.324,0.278,"2%","-1%","-2%",27.8,19.7,19.7,9.5,29.8,16,2.1,34.5,4.6
"Jhoulys Chacin",2,"SP",7400,"SD","NYM","50%",4.25,NA,0.305,"21.8%",4.8,"19.3%",4.36,4.19,"R",0.348,0.286,"2%","0%","0%",18,14.1,14.1,1.7,26.6,15.8,2.1,17.8,2.4
"Ervin Santana",1,"SP",7400,"MIN","@LAD","33%",5.37,5,0.333,"24.7%",5.12,"18.9%",4.51,4.48,"R",0.31,0.303,"12%","-1%","-2%",12.9,17.9,17.9,4.1,31.7,14.5,2,16.8,2.3
"Jeff Hoffman",1,"SP",6600,"COL","@STL","40%",4.73,NA,0.317,"24.8%",4.56,"18.0%",4.85,4.96,"R",0.309,0.367,"12%","-2%","0%",7.9,13.5,13.5,-2,29,16.4,2.5,-3,-0.5
"Ricky Nolasco",NA,"SP",6500,"LAA","@CLE","33%",5.37,NA,0.33,"19.3%",4.8,"18.4%",4.4,4.43,"R",0.344,0.353,"-11%","-4%","0%",13.6,12.2,12.2,0.2,24.2,10,1.5,10.4,1.6
"Jose Urena",NA,"SP",6400,"MIA","@TEX","33%",6.27,NA,0.33,"21.2%",4.83,"14.3%",5.03,5.15,"R",0.348,0.321,"-12%","-6%","0%",11.4,12.5,12.5,4.3,20.8,7.6,1.2,10.4,1.6
"Trevor Williams",0,"RP",6300,"PIT","@SF","41%",4.38,NA,0.308,"19.1%",3.9,"17.0%",4.52,4.44,"R",0.354,0.318,"2%","-1%","0%",12.4,10.5,10.5,2.7,18.4,12.3,2,10.7,1.7
"Anibal Sanchez",2,"SP",5900,"DET","KC","50%",4.98,NA,0.319,"20.5%",4.27,"20.6%",4.21,4.37,"R",0.301,0.374,"0%","-3%","0%",15.7,15,15,7.9,22.2,13.4,2.3,1.7,0.3
"Marco Estrada",5,"SP",5800,"TOR","OAK","59%",4.51,6,0.323,"22.5%",4.3,"21.4%",4.45,4.77,"R",0.289,0.312,"-1%","0%","0%",6.3,13.3,13.3,0.6,25.9,15,2.6,11.1,1.9
"Paul Blackburn",1,"SP",5600,"OAK","@TOR","41%",5.49,NA,0.332,"20.4%",4.09,"",NA,NA,"R",NA,NA,"-10%","0%","0%",11.1,11.1,11.1,4,18.1,8.5,1.5,18.8,3.4
"Homer Bailey",NA,"SP",5500,"CIN","@NYY","31%",5.49,NA,0.33,"18.4%",5.33,"16.9%",4.61,4.38,"R",0.366,0.389,"-1%","-3%","0%",7.3,3.8,3.8,-9.9,17.5,9,1.6,-3.7,-0.7
"James Shields",NA,"SP",5000,"CWS","CHC","30%",6.16,NA,0.34,"20.3%",4.65,"20.3%",4.53,4.61,"R",0.357,0.334,"1%","-4%","0%",2.1,8.2,8.2,-1,17.5,9.3,1.9,6.2,1.2
"Ubaldo Jimenez",NA,"SP",4900,"BAL","@TB","42%",4.92,NA,0.324,"22.2%",4.59,"20.1%",4.44,4.35,"R",0.356,0.323,"4%","0%","0%",10.1,6.2,6.2,-7.1,19.5,12.6,2.6,24.5,5
"Andrew Moore",NA,"SP",4800,"SEA","BOS","33%",4.78,NA,0.33,"18.5%",4.65,"10.5%",5.82,6.07,"R",NA,NA,"4%","-3%","0%",7.6,7.6,7.6,-2.3,17.5,9.7,2,8.8,1.8
"Aaron Blair",NA,"SP",4500,"ATL","@ARI","34%",6.19,NA,0.315,"22.9%",5.07,"14.2%",5.49,5.66,"R",0.432,0.337,"-10%","0%","0%",0,0,0,0,0,9,2,-3.3,-0.7
"Brock Stewart",6,"SP",4100,"LAD","MIN","67%",3.63,NA,0.299,"22.8%",4.56,"20.5%",4.37,4.71,"R",NA,NA,"3%","-1%","-1%",0,0,0,0,0,19.3,4.7,8.7,2.1
