Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Matt Shoemaker,0,SP,7000,LAA,@HOU,38%,4.83,4.5,0.334,17.4%,5.52,21.2%,4.00,4.15,R,0.312,0.326,1%,-2%,-3%,20.4,15.2,15.2,5.2,25.3,12.2,1.7,14.9,2.1
Matt Moore,2,SP,6900,SF,MIN,53%,3.86,5.5,0.301,26.5%,4.62,19.6%,4.54,4.72,L,0.347,0.323,1%,1%,0%,13.3,10.9,10.9,-1.5,23.2,19.3,2.8,5.5,0.8
Eric Skoglund,0,SP,6700,KC,@SD,49%,4.05,,0.290,20.9%,3.43,,,,L,,,4%,1%,0%,11.7,11.7,11.7,-9.2,32.6,14.5,2.2,-4.4,-0.7
Dylan Bundy,,SP,6600,BAL,@NYY,39%,5.33,4.5,0.331,21.0%,5.46,20.2%,4.44,4.72,R,0.320,0.314,-1%,-2%,-8%,14.3,16.6,16.6,8.3,24.9,10.7,1.6,15.3,2.3
Matt Harvey,0,SP,6500,NYM,@ATL,53%,4.86,4.5,0.291,20.6%,4.63,21.7%,3.88,3.81,R,0.327,0.277,-3%,0%,0%,11.4,10.5,10.5,0.8,20.2,12.7,2.0,13.7,2.1
Brian Johnson,0,SP,6500,BOS,DET,55%,5.17,,0.356,19.9%,4.90,,,,L,,,-5%,0%,-3%,27.8,27.8,27.8,7.2,48.3,10.5,1.6,2.4,0.4
Jhoulys Chacin,3,SP,6400,SD,KC,51%,3.95,,0.303,21.3%,3.67,19.1%,4.32,4.16,R,0.353,0.292,1%,1%,0%,10.6,11.0,11.0,-3.9,25.9,13.8,2.2,24.8,3.9
Zach Davies,0,SP,6200,MIL,@ARI,42%,5.44,,0.297,23.3%,4.92,18.6%,4.28,4.13,R,0.323,0.321,-7%,-6%,0%,11.6,11.0,11.0,1.2,20.8,11.9,1.9,13.1,2.1
Joe Biagini,5,SP,6000,TOR,@SEA,52%,4.16,,0.328,20.7%,4.78,21.3%,3.36,3.52,R,0.287,0.272,7%,0%,0%,13.4,13.8,13.8,5.5,22.2,13.4,2.2,15.6,2.6
Jeremy Hellickson,,SP,5800,PHI,@STL,37%,5.17,,0.319,23.0%,4.04,18.0%,4.39,4.36,R,0.315,0.313,1%,-1%,-1%,5.7,9.1,9.1,0.1,18.0,12.1,2.1,9.7,1.7
Andrew Triggs,1,SP,5700,OAK,@TB,44%,4.79,5.5,0.320,24.5%,4.54,20.6%,3.80,3.82,R,0.284,0.307,1%,0%,0%,10.8,14.6,14.6,4.2,25.1,14.2,2.5,-10.3,-1.8
Randall Delgado,2,RP,5400,ARI,MIL,57%,4.56,,0.300,23.5%,4.95,22.1%,3.92,4.24,R,0.327,0.294,-3%,-4%,0%,16.1,16.1,16.1,9.2,22.9,14.0,2.6,7.8,1.4
Mike Montgomery,0,RP,5300,CHC,COL,56%,4.19,,0.314,22.9%,5.23,19.0%,4.12,4.05,L,0.294,0.308,1%,-3%,0%,0.0,0.0,0.0,0.0,0.0,14.5,2.7,11.4,2.2
Tyler Glasnow,0,SP,5200,PIT,MIA,53%,4.82,5,0.302,22.5%,4.43,20.9%,4.76,4.85,R,0.419,0.355,1%,1%,0%,6.7,7.6,7.6,-2.1,17.3,14.6,2.8,-7.0,-1.3
Sam Gaviglio,1,RP,5000,SEA,TOR,48%,4.34,,0.334,20.5%,4.33,,,,R,,,3%,0%,0%,11.6,11.6,11.6,3.0,20.1,11.6,2.3,16.1,3.2
Miguel Gonzalez,,SP,4800,CWS,@CLE,27%,5.71,,0.341,16.2%,4.42,16.8%,4.61,4.65,R,0.326,0.319,-14%,0%,-3%,4.8,10.7,10.7,-2.1,23.6,7.0,1.5,0.5,0.1
Andrew Cashner,,SP,4500,TEX,@WAS,36%,5.47,,0.320,22.3%,5.53,18.4%,4.53,4.37,R,0.354,0.313,6%,-1%,0%,8.7,9.4,9.4,2.6,16.3,8.7,1.9,20.9,4.6
Amir Garrett,1,SP,4300,CIN,@LAD,35%,4.99,,0.315,23.1%,4.72,17.0%,5.12,5.23,L,,0.374,9%,1%,0%,2.5,8.0,8.0,-8.7,24.7,14.1,3.3,0.5,0.1
Jordan Zimmermann,,SP,4200,DET,@BOS,45%,5.83,,0.337,17.2%,4.76,17.3%,4.35,4.39,R,0.322,0.319,-13%,0%,-4%,9.1,8.6,8.6,0.8,16.4,7.9,1.9,10.1,2.4
Vance Worley,,SP,4000,MIA,@PIT,47%,5.18,,0.303,20.5%,4.20,15.5%,4.57,4.64,R,0.328,0.314,-1%,1%,0%,5.0,5.0,5.0,1.2,8.9,10.9,2.7,-1.1,-0.3
