"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Robert Gsellman",1,"SP",7600,"NYM","PIT","56%",4.15,NA,0.302,"20.5%",3.93,"19.0%",4.03,3.84,"R",0.277,0.354,"3%","1%","0%",7.9,7.5,7.5,-2.5,17.5,13.4,1.8,18.6,2.4
"Dylan Bundy",1,"SP",7500,"BAL","BOS","47%",4.37,4,0.327,"19.2%",4.85,"20.2%",4.42,4.7,"R",0.324,0.31,"0%","0%","0%",14.6,17,17,8.4,25.6,12.7,1.7,12.3,1.6
"Tyler Chatwood",7,"SP",7200,"COL","@SD","51%",3.94,NA,0.292,"24.5%",3.45,"18.0%",4.61,4.26,"R",0.323,0.307,"9%","0%","0%",13.9,13,13,0.5,25.5,17.4,2.4,33,4.6
"Scott Feldman",0,"SP",7100,"CIN","ATL","62%",4.33,NA,0.294,"20.0%",4.39,"16.1%",4.3,4.09,"R",0.32,0.328,"0%","-3%","0%",17,13.9,13.9,1.4,26.5,12.8,1.8,-4.1,-0.6
"Jordan Montgomery",NA,"SP",6900,"NYY","@TOR","43%",4.86,NA,0.344,"17.3%",4.43,"22.4%",4.26,4.51,"L",NA,0.304,"-4%","1%","0%",14.4,14.6,14.6,9.7,19.4,11.7,1.7,23.9,3.5
"Miguel Gonzalez",NA,"SP",6800,"CWS","@DET","45%",5.29,NA,0.328,"21.5%",4.62,"16.8%",4.61,4.65,"R",0.326,0.319,"-2%","-3%","0%",8.5,12,12,-0.7,24.8,11.1,1.6,-2.5,-0.4
"Jason Hammel",NA,"SP",6600,"KC","CLE","37%",4.87,4,0.339,"16.7%",4.52,"21.7%",4.02,4.11,"R",0.316,0.314,"-3%","-3%","0%",9.3,7.5,7.5,-0.8,15.8,10.1,1.5,24,3.6
"Edinson Volquez",1,"SP",6500,"MIA","ARI","56%",3.96,NA,0.301,"24.5%",4.88,"17.6%",4.59,4.44,"R",0.33,0.322,"2%","0%","0%",12.3,11.3,11.3,4.3,18.4,15.4,2.4,53,8.2
"Tyler Glasnow",NA,"SP",6300,"PIT","@NYM","43%",4.85,NA,0.308,"22.4%",4.94,"20.7%",4.69,4.75,"R",NA,0.351,"3%","0%","0%",8.1,7.5,7.5,-2.7,17.8,14.9,2.4,8.4,1.3
"Andrew Cashner",NA,"SP",6000,"TEX","HOU","38%",5.39,NA,0.341,"17.0%",5.41,"18.7%",4.52,4.35,"R",0.353,0.313,"-10%","4%","0%",12.1,10.4,10.4,4,16.9,5.8,1,0.3,0
"Matt Garza",0,"SP",5800,"MIL","LAD","40%",4.99,4,0.315,"24.4%",4.93,"15.9%",4.61,4.45,"R",0.337,0.328,"-1%","-1%","0%",12.4,13.7,13.7,7.5,19.9,12.2,2.1,6.8,1.2
"Jhoulys Chacin",1,"SP",5700,"SD","COL","49%",4.06,NA,0.328,"22.4%",5.04,"19.0%",4.31,4.16,"R",0.355,0.291,"2%","1%","0%",9.7,10.6,10.6,-5,26.1,12.2,2.1,16.1,2.8
"Randall Delgado",5,"RP",5600,"ARI","@MIA","44%",4.54,NA,0.316,"21.6%",4.46,"22.2%",3.89,4.22,"R",0.329,0.293,"6%","0%","0%",17.2,17.2,17.2,7.9,26.5,15.3,2.7,13.8,2.5
"Ben Lively",NA,"SP",5300,"PHI","SF","41%",4.67,NA,0.315,"17.8%",3.33,"",NA,NA,"R",NA,NA,"1%","0%","0%",0,0,0,0,0,14.3,2.7,12.9,2.4
"Jordan Zimmermann",NA,"SP",5000,"DET","CWS","55%",4.71,NA,0.313,"22.8%",4.58,"17.2%",4.34,4.39,"R",0.321,0.321,"0%","-3%","0%",6.9,7.5,7.5,0.3,14.7,11.7,2.3,20.1,4
"Sam Gaviglio",2,"RP",4900,"SEA","TB","51%",4.45,NA,0.322,"25.3%",4.73,"",NA,NA,"R",NA,NA,"3%","1%","0%",7.8,7.8,7.8,2.8,12.8,13.7,2.8,22.9,4.7
"Joe Biagini",0,"SP",4700,"TOR","NYY","56%",4.14,NA,0.322,"20.4%",5.49,"21.3%",3.35,3.52,"R",0.293,0.276,"-2%","1%","0%",12.1,12.1,12.1,4.1,20.1,10.3,2.2,22.8,4.9
"R.A. Dickey",0,"SP",4600,"ATL","@CIN","38%",5.67,NA,0.31,"21.7%",5,"15.0%",4.9,4.82,"R",0.313,0.336,"0%","-4%","0%",4.1,8.6,8.6,2.3,14.8,11.5,2.5,-1.2,-0.3
"Daniel Mengden",NA,"SP",4500,"OAK","WAS","50%",4.52,NA,0.321,"21.0%",5.5,"20.6%",4.57,4.65,"R",0.364,0.373,"4%","0%","-1%",-5.3,-5.3,-5.3,-5.3,-5.3,12.6,2.8,1.7,0.4
