"VBR","Player","Team","Positions","Opp","AB","R","HR","RBI","SB","AVG","OBP","H","2B","3B","BB","SO","Own"
" ","Seth Mejias-Brean","CIN","3B","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ketel Marte","ARI","SS","@SF","0.09","0.01","0","0.01","0",".222",".267","0.02","0","0","0.01","0.02",""
" ","Raydel Medina","CIN","OF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Starlin Rodriguez","STL","2B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dilson Herrera","CIN","2B,SS","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jeremy Rathjen","LAD","LF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","O'Koyea Dickson","LAD","LF,1B","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Peraza","CIN","2B,SS,LF,CF","@PIT","3.64","0.38","0.03","0.39","0.25",".335",".365","1.22","0.11","0.03","0.16","0.53",""
" ","Andrew Aplin","HOU","CF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Rondon","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Aliotti","OAK","1B","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juan Centeno","HOU","C","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Max Muncy","OAK","1B,2B,3B,RF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dean Anna","KC","2B,SS,DH","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jonathan Roof","BOS","SS","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dae-Ho Lee","SEA","1B","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raimel Tapia","COL","CF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dawel Lugo","ARI","SS,3B","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rusney Castillo","BOS","LF,DH","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tommy La Stella","CHC","2B,3B","LAD","0.18","0.04","0","0.02","0",".312",".411","0.06","0.01","0","0.03","0.03",""
" ","Max Stassi","HOU","C","@SEA","0.09","0.01","0","0.01","0",".233",".273","0.02","0","0","0","0.04",""
" ","Neftali Soto","WSH","1B","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Juan Duran","CIN","LF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kenny Wilson","OAK","CF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christian Villanueva","SD","3B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cameron Rupp","PHI","C","NYM","4.03","0.28","0.19","0.43","0.01",".255",".300","1.03","0.21","0.01","0.23","1.4",""
" ","Aaron Altherr","PHI","LF,CF,RF","NYM","0.36","0.03","0.01","0.04","0.01",".222",".294","0.08","0.01","0","0.03","0.15",""
" ","Jesus Sucre","TB","C","@NYY","0.71","0.1","0.03","0.06","0",".315",".343","0.22","0.03","0","0.03","0.21",""
" ","Ji-Man Choi","NYY","1B,LF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tuffy Gosewisch","SEA","C","HOU","0.09","0.01","0","0.01","0",".212",".275","0.02","0","0","0.01","0.02",""
" ","Adam Duvall","CIN","LF,RF","@PIT","3.72","0.57","0.15","0.73","0.04",".224",".287","0.83","0.21","0.03","0.29","1.09",""
" ","Juan Perez","DET","LF,CF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Adrian Nieto","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eugenio Suarez","CIN","3B","@PIT","3.22","0.4","0.06","0.36","0.04",".237",".311","0.76","0.15","0.01","0.31","0.86",""
" ","Steven Moya","DET","LF,RF","BOS","0.72","0.08","0.04","0.13","0.01",".253",".283","0.18","0.03","0","0.03","0.29",""
" ","Michael Almanzar","DET","3B","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eric Fryer","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Efren Navarro","DET","1B,LF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cristhian Adames","COL","2B,3B,SS","SD","0.18","0.02","0","0.01","0",".251",".321","0.05","0.01","0","0.02","0.03",""
" ","Rosell Herrera","COL","SS","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Shane Peterson","TB","LF,CF,RF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dan Butler","BOS","C","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Christian Vazquez","BOS","C","@DET","0.69","0.06","0.01","0.05","0",".198",".241","0.14","0.03","0","0.03","0.2",""
" ","Todd Cunningham","STL","LF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jim Adduci","DET","LF,RF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Marc Krauss","NYM","1B,LF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Randal Grichuk","STL","CF","@WSH","3.76","0.49","0.14","0.57","0.06",".241",".277","0.91","0.19","0.02","0.16","1.27",""
" ","Rafael Ortega","SD","LF,CF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rene Rivera","NYM","C","@PHI","2.79","0.15","0.12","0.39","0",".215",".265","0.6","0.13","0","0.17","0.94",""
" ","Steven Souza","TB","RF","@NYY","3.66","0.61","0.26","0.44","0.12",".266",".321","0.97","0.14","0.01","0.27","1.69",""
" ","Michael Taylor","WSH","CF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steve Lerud","SEA","C","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Corky Miller","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Carson","LAD","RF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carlos Rivero","ARI","3B","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jose Pirela","SD","2B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ben Gamel","SEA","RF","HOU","0.09","0.01","0","0.01","0",".245",".313","0.02","0.01","0","0.01","0.02",""
" ","Aledmys Diaz","STL","SS","@WSH","4.14","0.64","0.13","0.68","0.07",".318",".372","1.32","0.23","0.01","0.32","0.62",""
" ","Tyler Collins","DET","LF,CF,RF","BOS","0.69","0.06","0.02","0.08","0.01",".164",".223","0.11","0.02","0.01","0.05","0.33",""
" ","Yangervis Solarte","SD","2B,3B","@COL","3.91","0.79","0.13","0.68","0.01",".349",".406","1.36","0.31","0.03","0.35","0.56",""
" ","Ali Solis","CHC","C","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","David Peralta","ARI","RF","@SF","4.29","0.39","0.07","0.46","0.06",".226",".296","0.97","0.18","0.14","0.4","1.17",""
" ","Jackson Williams","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Goebbert","TB","1B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Ahmed","ARI","SS","@SF","0.47","0.04","0.01","0.04","0.01",".218",".269","0.1","0.01","0","0.03","0.09",""
" ","Enrique Hernandez","LAD","2B,LF,CF","@CHC","0.42","0.04","0.02","0.04","0.01",".189",".264","0.08","0.01","0","0.04","0.13",""
" ","Tyler Holt","LAD","LF,CF,RF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Smolinski","OAK","LF,CF,RF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Philip Gosselin","ARI","2B,3B","@SF","0.27","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Curt Casali","TB","C","@NYY","0.67","0.07","0.03","0.07","0",".178",".254","0.12","0.03","0","0.06","0.3",""
" ","Billy Burns","KC","CF,RF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jarrett Parker","SF","LF,RF","ARI","0.45","0.07","0.02","0.05","0.01",".224",".302","0.1","0.01","0.01","0.04","0.15",""
" ","Jake Lamb","ARI","3B","@SF","4.01","0.41","0.08","0.56","0.04",".191",".290","0.77","0.17","0.08","0.55","1.27",""
" ","Matt McBride","OAK","C","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Chris Dominguez","CHC","LF,1B","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","James McCann","DET","C","BOS","3.63","0.29","0.12","0.54","0.01",".207",".257","0.75","0.1","0.03","0.22","1.45",""
" ","Shawn O'Malley","SEA","2B,SS,LF,RF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rafael Ynoa","COL","3B,LF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rafael Lopez","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tommy Pham","STL","LF,CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Elias Diaz","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Paulo Orlando","KC","CF,RF","OAK","3.8","0.41","0.03","0.35","0.11",".310",".345","1.18","0.19","0.03","0.17","0.88",""
" ","Tony Wolters","COL","C","SD","3.41","0.59","0.04","0.48","0.06",".258",".333","0.88","0.22","0.05","0.37","0.88",""
" ","Justin O'Conner","TB","C","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ryan Brett","TB","2B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","John Hicks","DET","1B","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brandon Drury","ARI","2B,3B,LF,RF","@SF","3.72","0.21","0.08","0.51","0.01",".230",".291","0.85","0.13","0.02","0.31","0.78",""
" ","Socrates Brito","ARI","CF,RF","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dixon Machado","DET","SS","BOS","0.69","0.07","0.01","0.06","0.01",".217",".278","0.15","0.03","0","0.05","0.19",""
" ","Wynton Bernard","DET","LF,RF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Austin Barnes","LAD","C","@CHC","2.7","0.22","0.06","0.29","0.13",".206",".288","0.56","0.12","0.04","0.29","0.54",""
" ","Ed Easley","PIT","C","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Dickerson","SD","LF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Wilmer Difo","WSH","2B","STL","0.38","0.06","0.01","0.04","0.01",".345",".387","0.13","0.02","0","0.02","0.07",""
" ","Yasmany Tomas","ARI","LF,RF","@SF","3.76","0.35","0.12","0.67","0.02",".270",".331","1.02","0.16","0.02","0.34","1.06",""
" ","Odubel Herrera","PHI","CF","NYM","4.19","0.54","0.08","0.38","0.14",".294",".354","1.23","0.13","0.04","0.36","1.07",""
" ","Oscar Hernandez","ARI","C","@SF","0.09","0.01","0","0.01","0",".216",".286","0.02","0","0","0.01","0.03",""
" ","Taylor Featherston","PHI","2B,3B,SS","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mark Canha","OAK","1B","@KC","2.79","0.22","0.15","0.39","0.02",".234",".280","0.65","0.12","0.01","0.14","1.06",""
" ","Jung-Ho Kang","PIT","3B","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rob Refsnyder","NYY","1B,2B,RF","TB","0.68","0.1","0.02","0.06","0.02",".257",".329","0.17","0.03","0","0.07","0.12",""
" ","Daniel Robertson","TB","LF","@NYY","0.69","0.1","0.02","0.06","0.01",".266",".325","0.18","0.03","0.01","0.04","0.2",""
" ","Boog Powell","SEA","CF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Peter O'Brien","KC","LF","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Plawecki","NYM","C","@PHI","0.09","0.01","0","0.01","0",".208",".272","0.02","0","0","0.01","0.02",""
" ","Kyle Schwarber","CHC","C,LF","LAD","4.09","1.06","0.19","0.69","0.06",".260",".367","1.06","0.17","0.03","0.66","1.53",""
" ","Stephen Piscotty","STL","CF,RF","@WSH","0.36","0.04","0.01","0.06","0.01",".295",".349","0.11","0.02","0","0.03","0.09",""
" ","Miguel Gonzalez","DET","C","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Farmer","LAD","C","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Olson","OAK","RF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jesse Winker","CIN","LF,RF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Kivlehan","CIN","RF","@PIT","0.33","0.03","0.01","0.04","0",".228",".276","0.08","0.01","0","0.02","0.1",""
" ","Greg Bird","NYY","1B","TB","0.68","0.1","0.04","0.11","0",".256",".332","0.17","0.04","0","0.07","0.19",""
" ","Dian Toscano","LAD","LF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Daniel Muno","DET","IF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dusty Coleman","SD","3B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Michael Conforto","NYM","LF,CF,RF","@PHI","0.18","0.03","0.01","0.03","0",".278",".345","0.05","0.02","0","0.02","0.05",""
" ","Kelby Tomlinson","SF","2B","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dustin Garneau","COL","C","SD","0.46","0.05","0.02","0.05","0",".267",".325","0.12","0.04","0","0.03","0.13",""
" ","Travis Jankowski","SD","LF,CF,RF","@COL","4.23","1.03","0.03","0.2","0.28",".336",".416","1.42","0.25","0.08","0.57","1.19",""
" ","Trea Turner","WSH","2B,CF","STL","3.53","0.52","0.08","0.47","0.24",".359",".384","1.27","0.25","0.06","0.14","0.63",""
" ","Rico Noel","LAD","DH","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Pedro Severino","WSH","C","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rocky Gale","SD","C","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steve Baron","SEA","C","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tom Murphy","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Trevor Brown","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mac Williamson","SF","LF,RF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Reynolds","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raul Adalberto Mondesi","KC","2B","OAK","3.56","0.46","0.07","0.39","0.18",".217",".248","0.77","0.1","0.07","0.14","1.28",""
" ","Anthony Garcia","STL","RF,C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mpho' Ngoepe","PIT","IF","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Spencer Kieboom","WSH","C","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Manuel Margot","SD","CF","@COL","4.23","0.67","0.08","0.37","0.14",".292",".338","1.24","0.36","0.1","0.29","0.61",""
" ","Taylor Motter","SEA","SS,LF","HOU","0.25","0.02","0.01","0.03","0.01",".178",".258","0.04","0.01","0","0.03","0.05",""
" ","Marco Hernandez","BOS","2B","@DET","3.61","0.37","0.08","0.31","0.06",".198",".234","0.72","0.06","0.02","0.16","1.09",""
" ","Ramon Torres","KC","SS,2B","OAK","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brett Eibner","LAD","LF,CF,RF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","James Ramsey","SEA","LF,CF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Max Moroff","PIT","SS,2B","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willson Contreras","CHC","C,LF","LAD","4.05","0.35","0.1","0.46","0.03",".276",".323","1.12","0.19","0.02","0.24","1.1",""
" ","Jeimer Candelario","CHC","3B","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabby Guerrero","CIN","OF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Colin Walsh","OAK","2B,3B","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Goeddel","CIN","LF,RF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake Cave","NYY","CF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","A.J. Reed","HOU","1B","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brendan Rodgers","COL","SS","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Franklin Barreto","OAK","SS","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jorge Mateo","NYY","SS","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Benintendi","BOS","LF","@DET","4.23","0.52","0.11","0.65","0.06",".190",".252","0.8","0.17","0.03","0.32","1.19",""
" ","Alex Bregman","HOU","3B","@SEA","3.19","0.4","0.07","0.4","0.04",".264",".314","0.84","0.23","0.02","0.22","0.83",""
" ","Nick Williams","PHI","LF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Sam Travis","BOS","1B","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Victor Robles","WSH","CF","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Kemp","HOU","LF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ruddy Giron","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alex Verdugo","LAD","RF,CF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cole Tucker","PIT","SS","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Padlo","TB","3B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Willy Adames","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gavin Cecchini","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Wade","NYY","SS","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jamie Westbrook","ARI","2B","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Forrest Wall","COL","2B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Amed Rosario","NYM","SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yairo Munoz","OAK","3B,SS","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dylan Cozens","PHI","RF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jack Reinheimer","ARI","SS","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Franmil Reyes","SD","LF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Tucker","HOU","RF,CF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ian Happ","CHC","2B,LF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cornelius Randolph","PHI","LF","NYM","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Daz Cameron","HOU","CF,LF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Javier Guerra","SD","SS","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Stephenson","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Derek Fisher","HOU","RF,CF,LF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Garrett Whitley","TB","LF,CF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Yusniel Diaz","LAD","OF","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Eddy Julio Martinez","SF","OF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Plummer","STL","CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kevin Newman","PIT","SS","CIN","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cody Bellinger","LAD","1B","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Magneuris Sierra","STL","CF","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Wilkerman Garcia","NYY","SS","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Lucius Fox","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Josh Naylor","SD","1B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Guillermo Heredia","SEA","LF,RF","HOU","0.27","0.04","0.01","0.04","0",".278",".363","0.07","0.01","0","0.03","0.06",""
" ","Ronnie Freeman","ARI","C","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carlos Asuaje","SD","2B","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Niuman Romero","NYM","2B,SS","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Cole Leonida","COL","C","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Bortnick","DET","SS,2B","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jack Murphy","LAD","C","@CHC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alden Carrithers","CIN","2B,3B","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Argenis Diaz","DET","SS","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kody Eaves","DET","2B","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Anthony Phillips","COL","SS","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Raywilly Gomez","NYM","C","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Massey","COL","RF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Leonardo Laffita","DET","IF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Deibinson Romero","NYY","3B","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Derrik Gibson","COL","2B","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Santiago Nessy","NYY","C","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Hunter Redman","SD","C","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Casey Frawley","DET","IF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Nick Rickles","WSH","C","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Gabirel Corporan","COL","IF","SD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Travis Taijeron","NYM","LF,RF","@PHI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Marcus Littlewood","SEA","C","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler Smith","SEA","IF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jason Hagerty","SD","C","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","T.J. Rivera","NYM","2B,3B","@PHI","0.19","0.02","0.01","0.03","0",".296",".334","0.06","0.01","0","0.01","0.03",""
" ","Dario Pizzano","SEA","OF","HOU","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Skole","WSH","1B,3B","STL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","J.D. Davis","HOU","3B","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jon Kemmer","HOU","OF","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Austin Green","DET","C","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Kyle Higashioka","NYY","C","TB","0.71","0.09","0.03","0.1","0",".236",".282","0.17","0.03","0","0.04","0.17",""
" ","Dustin Fowler","NYY","CF","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Francisco Diaz","NYY","C","TB","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Ty Ross","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Junior Arias","SF","SS","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Steve Bean","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Rando Moreno","SF","IF","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Alberto Rosario","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Todd Glaesmann","CHC","RF","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Luis Cruz","STL","C","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Matt Winn","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Mark Thomas","ARI","C","@SF","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Aramis Garcia","SF","C","ARI","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Leonard","TB","1B,3B","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","River Stevens","SD","IF","@COL","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dayron Varona","TB","CF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Beamer Weems","CIN","IF","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Johnny Field","TB","LF","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Argenis Raga","OAK","C","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jake DePew","BOS","C","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Andrew Velazquez","TB","SS","@NYY","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Jermaine Curtis","OAK","3B,LF","@KC","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Taylor Sparks","CIN","3B","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Tyler White","HOU","1B","@SEA","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Adam Frazier","PIT","2B,LF,RF","CIN","3.68","0.24","0.02","0.4","0.17",".298",".350","1.1","0.15","0.02","0.27","0.42",""
" ","Joe Hudson","CIN","C","@PIT","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Brock Stassi","PHI","1B","NYM","0.31","0.03","0.01","0.04","0",".245",".310","0.08","0.01","0","0.03","0.09",""
" ","Taylor Davis","CHC","C","LAD","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Carson Kelly","STL","C","@WSH","0.09","0.01","0","0.01","0",".388",".428","0.03","0.01","0","0.01","0.02",""
" ","Jantzen Witte","BOS","IF","@DET","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Patrick Wisdom","STL","3B","@WSH","0","0","0","0","0",".000",".000","0","0","0","0","0",""
" ","Dominic Ficociello","DET","IF","BOS","0","0","0","0","0",".000",".000","0","0","0","0","0",""
